:Instituto de Educación Secundaria:MARíA ZAMBRANO:AV. DE LOS INSTITUTOS,S/N::Alcazar de San Juan:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:593:926547454:TIPO 2
:Instituto de Educación Secundaria:COMENDADOR JUAN DE TÁVORA:CL. ASDRUBAL, 51::Puertollano:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:404:926411205:TIPO 2
:Instituto de Educación Secundaria:HERMÓGENES RODRíGUEZ:AV. ALCAZAR, 51 (APDO. CORREOS N§ 56)::Herencia:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:518:926573380:TIPO 2
:Instituto de Educación Secundaria:FRANCISCO NIEVA:AV. DE LOS ESTUDIANTES, 99::Valdepeñas:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:429:?:TIPO 2
:Instituto de Educación Secundaria:BERENGUELA DE CASTILLA:CL. TEOFILA SANCHEZ, 14::Bolaños de Calatrava:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:662:926872909:TIPO 2
:Instituto de Educación Secundaria:ISABEL MARTíNEZ BUENDíA:CL. MONTECILLO, S/N::Pedro Muñoz:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:399:926568239:TIPO 2
:Instituto de Educación Secundaria:LOS BATANES:CL. ANTONIA RUIZ, 2::Viso del Marques:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:211:926337210:TIPO 2
:Instituto de Educación Secundaria:CAMPO DE CALATRAVA:CL. TOMILLO, S/N::Miguelturra:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:884:926241691:TIPO 2
:Instituto de Educación Secundaria:GALILEO GALILEI:CL.  JAEN, 1::Puertollano:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:525:926422243:TIPO 2
:Instituto de Educación Secundaria:AIRN:AV. JUAN CARLOS I, S/N::Tomelloso:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:614:926506171:TIPO 2
:Colegio de Educación Infantil y Primaria:EL HUMILLADERO:CM. ALTAR DE LA VIRGEN, 1::La Solana:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:144:926634516:TIPO 2
:Colegio de Educación Infantil y Primaria:MARíA DE PACHECO:CL. CA¥AS, 1::Ciudad Real:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:210:926221554:TIPO 2
:Colegio de Educación Infantil y Primaria:MANUEL CLEMENTE:CL. GERARDO CLEMENTE, 1::Moral de Calatrava:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:197:926319557:TIPO 2
:Colegio de Educación Infantil y Primaria:GLORIA FUERTES:CL. DOCTOR JESUS GONZALEZ MERLO, S/N::Alcazar de San Juan:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:208:926551169:TIPO 2
:Colegio de Educación Infantil y Primaria:JAVIER PAULINO PREZ:CL. BATALLA DEL SALADO, S/N::La Solana:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:184:926632152:TIPO 2
:Instituto de Educación Secundaria:GUADIANA:CL. INSTITUTO, 2::Villarrubia de los Ojos:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:724:926898381:TIPO 2
:Colegio de Educación Infantil y Primaria:MOLINO DE VIENTO:CL. ANTONIO MACHADO, 2::Bolaños de Calatrava:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:184:926871613:TIPO 2
:Colegio de Educación Infantil y Primaria:VIRGEN DE LAS VI¥AS:CL. GALICIA, 2::Tomelloso:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:216:926538077:TIPO 2
:Colegio de Educación Infantil y Primaria:BENITO PREZ GALDÓS:CL. ENRIQUE TIERNO GALVAN, S/N::Miguelturra:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:432:926242761:TIPO 2
:Instituto de Educación Secundaria:RIBERA DEL BULLAQUE:AV. DR. GARRIDO, S/N::Porzuna:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:324:926781216:TIPO 2
:Instituto de Educación Secundaria:MÁXIMO LAGUNA:PR. GLORIA, S/N::Santa Cruz de Mudela:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:545:926331409:TIPO 2
:Instituto de Educación Secundaria:MONTES DE CABA¥EROS:CL. CIUDAD UNIVERSITARIA, 3::Horcajo de los Montes:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:115:926775213:TIPO 2
:Instituto de Educación Secundaria:VICENTE CANO:CL. PROLONGACION ENCUENTROS, S/N::Argamasilla de Alba:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:433:926539520:TIPO 2
:Instituto de Educación Secundaria:ALONSO QUIJANO:CL. RIVERA, S/N::Argamasilla de Calatrava:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:237:926477450:TIPO 2
:Instituto de Educación Secundaria:MARMARIA:AV. OLIMPICA, 9::Membrilla:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:351:926636609:TIPO 2
:Instituto de Educación Secundaria:MÓNICO SÁNCHEZ:PS. DE CASTILLA-LA MANCHA, S/N::Piedrabuena:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:405:926760386:TIPO 2
:Instituto de Educación Secundaria:PE¥ALBA:CL. LOS MOLINOS, S/N::Moral de Calatrava:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:323:926330625:TIPO 2
:Instituto de Educación Secundaria:ALTO GUADIANA:CL. LUGO, 3::Tomelloso:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:501:926515065:TIPO 2
:Instituto de Educación Secundaria Obligatoria:MENTESA ORETANA:CL. CA¥ADA REAL, 7::Villanueva de la Fuente:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:143:967396063:TIPO 2
:Colegio de Educación Infantil y Primaria:FELIX GRANDE:TR. JUAN CARLOS I, S/N::Tomelloso:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:299:?:TIPO 2
:Colegio de Educación Infantil y Primaria:CLARA CAMPOAMOR:AV. 1§ DE MAYO, 4::Miguelturra:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:379:926233895:TIPO 2
:Centro Privado de Educación Infantil Primaria y Secundaria:VIRGEN DE LORETO:PS. DE LOS MÁRTIRES, S/N::Socuellamos:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro privado:incluye SEC:321:926539135:TIPO 2
:Colegio Rural Agrupado:SAN ISIDRO:CL. ERNESTO CAMARENA, 1::Horcajo de los Montes:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:119:926775298:TIPO 2
:Colegio Rural Agrupado:VALLE DEL BULLAQUE:CL. CANDELARIA, 19::El Robledo:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:130:926785085:TIPO 2
:Colegio de Educación Infantil y Primaria:JARDíN DE ARENA:CL. JUAN GENOVES, S/N::Alcazar de San Juan:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:266:926547107:TIPO 2
:Colegio de Educación Infantil y Primaria:LA MOHEDA:AV. DE LA PAZ, S/N::La Solana:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:179:926648897:TIPO 2
:Instituto de Educación Secundaria:CLARA CAMPOAMOR:PS. DE LOS ESTUDIANTES, 2::La Solana:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:incluye SEC:552:926648553:TIPO 2
:Colegio de Educación Infantil y Primaria:FEDERICO ROMERO:CL. CARRERA, S/N::La Solana:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:137:926635020:TIPO 2
:Colegio de Educación Infantil y Primaria:HOSPITALILLO:CL. MONTECILLO, S/N::Pedro Muñoz:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:211:926568302:TIPO 2
:Colegio Rural Agrupado:ALCIARES:CL. DULCINEA DEL TOBOSO, S/N::Cinco Casas:Ciudad Real:COMUNIDAD AUTÓNOMA DE CASTILLA-LA MANCHA:Centro público:SOLO PRI:163:?:TIPO 2
:Colegio de Educación Infantil y Primaria:Laureado Capit n Trevilla:Antonio Gala, 5::Adamuz:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:310:957199524:TIPO 2
:Instituto de Educación Secundaria:Profesor Andr‚s Bojollo:de Europa, s/n::Puente Genil:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:547:957618907:TIPO 2
:Colegio de Educación Infantil y Primaria:Fray Albino:Fray Albino, 2::Algallarin:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:53:957199527:TIPO 2
:Colegio de Educación Infantil y Primaria:Alonso de Aguilar:Alonso de Aguilar, 60::Aguilar de la Frontera:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:474:957699641:TIPO 2
:Colegio de Educación Infantil y Primaria:Doña María Coronel:El Tejar, 14::Aguilar de la Frontera:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:400:957699939:TIPO 2
:Colegio de Educación Infantil y Primaria:Carmen Romero:Puente Genil, s/n::Aguilar de la Frontera:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:193:957699574:TIPO 2
:Centro Docente Privado:Jesús Nazareno:Moralejo, 19::Aguilar de la Frontera:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:205:957660153:TIPO 2
:Colegio de Educación Infantil y Primaria:Ntra. Sra. de Guía:Extramuros, s/n::Alcaracejos:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:136:957139650:TIPO 2
:Colegio de Educación Infantil y Primaria:Rodríguez Vega:de Las Moreras, s/n::Almedinilla:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:173:957559926:TIPO 2
:Colegio de Educación Infantil y Primaria:Luis de Góngora:Luis de Góngora, s/n::Almodovar del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:478:957719500:TIPO 2
:Centro Docente Privado:Ntra. Sra. de Gracia y San Francisco Solano:Maestro Amalio Labajo, 1::Almodovar del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:207:957635544:TIPO 2
:Centro Docente Privado:Torrealba:de Palma del Río, Km. 21::Almodovar del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:236:957635225:TIPO 2
:Instituto de Educación Secundaria:El Sauce:Punta del Sauce, 4::La Carlota:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:291:957307560:TIPO 2
:Instituto de Educación Secundaria:Clara Campoamor:Ja‚n, 6::Lucena:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:543:957596905:TIPO 2
:Instituto de Educación Secundaria:Villarrubia:Turia, s/n::Villarrubia:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:386:957734930:TIPO 2
:Colegio de Educación Infantil y Primaria:Ntra. Sra. de la Peña:Amargura, 88::Añora:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:148:957139800:TIPO 2
:Colegio de Educación Infantil y Primaria:Santa María de Albendín:Maestro Antonio Herenas, s/n::Albendin:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:145:957699647:TIPO 2
:Colegio de Educación Infantil y Primaria:Valverde y Perales:Antonio Machado, 7::Baena:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:476:957699911:TIPO 2
:Colegio de Educación Infantil y Primaria:Virrey del Pino:Ramón y Cajal, 7::Baena:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:211:957699948:TIPO 2
:Colegio de Educación Infantil y Primaria:Juan Alfonso de Baena:Puerta de Córdoba, s/n§::Baena:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:122:957699651:TIPO 2
:Instituto de Educación Secundaria:Luis Carrillo de Sotomayor:San Carlos de Chile, s/n::Baena:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:849:957699579:TIPO 2
:Instituto de Educación Secundaria:Dionisio Alcal  Galiano:Escultor Antonio Maiz Castro, s/n::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:282:957596601:TIPO 2
:Colegio de Educación Infantil y Primaria:Sor Felipa de la Cruz:Consolación, s/n::Belalcazar:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:268:957149911:TIPO 2
:Colegio de Educación Infantil y Primaria:Ntra. Sra. de los Remedios:Covadonga, s/n.::Belmez:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:198:957579521:TIPO 2
:?:Men‚ndez Pelayo:Prolongación de Jos‚ Marrón, s/n::Benamejí:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:341:957596552:TIPO 2
:Colegio de Educación Infantil y Primaria:Inmaculada del Voto:Maestro Jesús Jim‚nez, 2::Bujalance:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:195:957199530:TIPO 2
:Centro Docente Privado:La Milagrosa:de Santa Ana, 1::Bujalance:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:216:957171897:TIPO 2
:Centro Docente Privado:Escuelas Profesionales de la Sagrada Familia:Benito Rojas, s/n::Bujalance:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:212:957170169:TIPO 2
:Instituto de Educación Secundaria:Mario López:Consolación, 4::Bujalance:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:454:957171642:TIPO 2
:Colegio de Educación Infantil y Primaria:Ángel Cruz Rueda:Santo Cristo, 41::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:394:957596591:TIPO 2
:Colegio de Educación Infantil y Primaria:Juan Valera:Mío Cid, 1::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:584:957596607:TIPO 2
:Colegio de Educación Infantil y Primaria:Andr‚s de Cervantes:Fuente de las Piedras, 53::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:299:957596922:TIPO 2
:Colegio de Educación Infantil y Primaria:Ntra. Sra. de la Sierra:Gonz lez de Meneses, 1::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:440:957596901:TIPO 2
:Instituto de Educación Secundaria:Felipe Solís Villechenous:Fuente del Río, 15::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:975:957596928:TIPO 2
:Instituto de Educación Secundaria:Aguilar y Eslava:de Aguilar y Eslava, s/n::Cabra:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:470:957596930:TIPO 2
:Colegio de Educación Infantil y Primaria:Ramón Hern ndez Martínez:S‚neca, 10::Cañete de las Torres:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:220:957199747:TIPO 2
:Colegio de Educación Infantil y Primaria:Virgen del Castillo:de la Constitución, 6::Carcabuey:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:256:957559554:TIPO 2
:Colegio de Educación Infantil y Primaria:Maestro Juan Hidalgo:Doctor Marañón, 1::Cardeña:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:160:957199538:TIPO 2
:Colegio de Educación Infantil y Primaria:Profesor Tierno Galv n:Los Naranjeros, 2::El Arrecife:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:182:957307617:TIPO 2
:Colegio de Educación Infantil y Primaria:Carlos III:Carlos III, 101::La Carlota:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:826:957307912:TIPO 2
:Colegio de Educación Infantil y Primaria:Monte Alto:de Andalucía, 57::Monte Alto:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:186:957307512:TIPO 2
:Colegio de Educación Infantil y Primaria:Ramón y Cajal:de Andalucía, s/n::El Carpio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:405:957199540:TIPO 2
:Colegio de Educación Infantil y Primaria:Virgen de la Salud:de la Salud, 18::Castro del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:306:957379900:TIPO 2
:Colegio de Educación Infantil y Primaria:Llano del Espinar:Escuelas, 9::Castro del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:64:957379913:TIPO 2
:Colegio de Educación Infantil y Primaria:Doctor Caravaca:Acacia, s/n::Castro del Rio:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:335:957379915:TIPO 2
:Colegio de Educación Infantil y Primaria:Santa B rbara:Acera Sta. B rbara, 17::Cerro Muriano:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:227:957379539:TIPO 2
:Colegio de Educación Infantil y Primaria:La Aduana:de Villaviciosa Km.7::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:479:957379781:TIPO 2
:Colegio de Educación Infantil y Primaria:Caballeros de Santiago:de Valdelagrana, 3::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:132:957379954:TIPO 2
:Colegio de Educación Infantil y Primaria:Colón:de Colón, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:436:957734520:TIPO 2
:Colegio de Educación Infantil y Primaria:Duque de Rivas:Sierra de Grazalema, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:115:957734503:TIPO 2
:Colegio de Educación Infantil y Primaria:Enríquez Barrios:Maestro Priego López, 1::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:225:957734506:TIPO 2
:Colegio de Educación Infantil y Primaria:Andalucía:La R bida, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:225:957379958:TIPO 2
:Colegio de Educación Infantil y Primaria:Jerónimo Luis Cabrera:Cañete de las Torres, s/n. Sector Sur::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:156:957734593:TIPO 2
:Colegio de Educación Infantil y Primaria:López Di‚guez:Arroyo de San Andr‚s, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:340:957379960:TIPO 2
:Colegio de Educación Infantil y Primaria:Obispo Osio:Tras San Hermenegildo, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:137:957379963:TIPO 2
:Colegio de Educación Infantil y Primaria:San Juan de la Cruz:Priego de Córdoba s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:461:957379965:TIPO 2
:Colegio de Educación Infantil y Primaria:Condesa de las Quemadas:Murcia, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:441:957379968:TIPO 2
:Colegio de Educación Infantil y Primaria:Tirso de Molina:del Mediterr neo, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:229:957734919:TIPO 2
:Colegio de Educación Infantil y Primaria:Lucano:C ñamo, s/n. Polg. de la Fuensanta::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:101:957734719:TIPO 2
:Colegio de Educación Infantil y Primaria:Alcalde Jim‚nez Ruiz:Miguel Ángel Orti Belmonte, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:180:957734570:TIPO 2
:Colegio de Educación Infantil y Primaria:Salvador Vinuesa:Periodista Quesada Chacón, 65::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:689:957734573:TIPO 2
:Colegio de Educación Infantil y Primaria:Santuario:Calderón de la Barca, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:434:957734744:TIPO 2
:Colegio de Educación Infantil y Primaria:Aljoxani:Ntra. Sra. de la Merced s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:416:957734946:TIPO 2
:Colegio de Educación Infantil y Primaria:Juan de Mena:Carlos III, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:502:957734986:TIPO 2
:Colegio de Educación Infantil y Primaria:Algafequi:Periodista Gago Jim‚nez, 1::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:122:957734575:TIPO 2
:Colegio de Educación Infantil y Primaria:Albolafia:Espaldas a C/Motril, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:113:957734939:TIPO 2
:Colegio de Educación Infantil y Primaria:Al-Andalus:Vicente Aleixandre, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:716:957734589:TIPO 2
:Colegio de Educación Infantil y Primaria:Jos‚ de la Torre y del Cerro:Virrey de Ceballos, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:166:957734711:TIPO 2
:Colegio de Educación Infantil y Primaria:Alcalde Pedro Barbudo:Virgen de Linares, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:196:957734980:TIPO 2
:Colegio de Educación Infantil y Primaria:Alfonso Churruca:Palma del Río, Km. 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:189:957734943:TIPO 2
:Colegio de Educación Infantil y Primaria:Ntra. Sra. de Linares:Lope de los Ríos, 13::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:161:957734594:TIPO 2
:Colegio de Educación Infantil y Primaria:Cronista Rey Díaz:Cronista Rey Díaz, 4::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:219:957734914:TIPO 2
:Colegio de Educación Infantil y Primaria:San Fernando:Algeciras, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:226:957734553:TIPO 2
:Colegio de Educación Infantil y Primaria:San Lorenzo:Muñices, 12::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:356:957734596:TIPO 2
:Colegio de Educación Infantil y Primaria:Santos M rtires:San Bartolom‚, 4::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:219:957734587:TIPO 2
:Instituto de Educación Secundaria:Ipagro:Padre Oblatos, s/n::Aguilar de la Frontera:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:336:957699917:TIPO 2
:Centro Docente Privado:Córdoba:ébeda, 4::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:658:957202902:TIPO 2
:Colegio de Educación Infantil y Primaria:Fray Albino:Doña Aldonza, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:474:957734705:TIPO 2
:Instituto de Educación Secundaria:Rafael de la Hoz:San Francisco de Sales, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:incluye SEC:190:957734561:TIPO 2
:Centro Docente Privado:Jesús Nazareno:Jesús Nazareno, 4::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:514:957480875:TIPO 2
:Centro Docente Privado:San Acisclo y Santa Victoria:T‚llez de Meneses, s/n::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:235:957276252:TIPO 2
:Centro Docente Privado:San Rafael:Antonio Maura, 37::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:218:957233406:TIPO 2
:Centro Docente Privado:San Rafael:Peñas Cordobesas, 2::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro privado:SOLO PRI:402:957254901:TIPO 2
:Colegio de Educación Primaria:San Vicente Ferrer:Fernando Camacho, 50::Cordoba:Córdoba:COMUNIDAD AUTÓNOMA DE ANDALUCíA:Centro público:SOLO PRI:260:957250196:TIPO 2
